Ratio,Mean,Max,Min,Std,Range,Temp,Time,Season,Lag-1_Ratio,Lag+1_Ratio
0.1551293,271051.4334999996,361548.63099999976,180554.2359999994,90497.19750000018,180994.39500000037,3.0,6,0,0.166018,0.2465537
0.2465537,568415.5775000001,633270.8260000007,503560.32899999956,64855.24850000057,129710.49700000114,3.0,7,0,0.1551293,0.3538888
0.3538888,1157632.6095000007,1300237.8100000017,1015027.4089999998,142605.20050000097,285210.40100000193,3.5,8,0,0.2465537,0.0921463
0.0921463,301426.62550000043,429805.7590000007,173047.4920000001,128379.13350000032,256758.26700000063,4.0,9,0,0.3538888,0.0722866
0.0722866,242680.8325000003,257660.62000000017,227701.04500000048,14979.787499999846,29959.57499999969,3.0,10,0,0.0921463,0.3683181
0.3683181,1236518.8379999986,2104494.458999998,368543.21699999936,867975.6209999993,1735951.2419999987,3.0,11,0,0.0722866,0.0897589
0.0897589,301339.01399999973,315700.2919999998,286977.7359999997,14361.27800000005,28722.5560000001,2.75,12,0,0.3683181,0.2456998
0.2456998,430871.7470000002,576279.2440000006,285464.24999999977,145407.49700000044,290814.9940000009,2.0,13,0,0.0897589,0.1955379
0.1955379,336473.0995,358031.0539999998,314915.14500000014,21557.954499999847,43115.908999999694,2.0,14,0,0.2456998,0.1294187
0.1294187,372733.15100000036,514404.7540000003,231061.5480000004,141671.60299999997,283343.2059999999,2.0,15,0,0.1955379,0.1538482
0.1538482,572005.4879999999,680544.964,463466.0119999999,108539.47600000008,217078.95200000016,2.0,16,0,0.1294187,0.2127057
0.2127057,790836.8075000001,852138.0590000001,729535.5560000002,61301.251499999955,122602.50299999991,2.0,17,0,0.1538482,0.2386369
0.2386369,887248.8205000011,980526.3770000006,793971.2640000015,93277.55649999954,186555.11299999908,2.0,18,0,0.2127057,0.244572
0.244572,763995.0305000006,960161.0130000015,567829.0479999995,196165.98250000103,392331.96500000206,2.0,19,0,0.2386369,0.1900252
0.1900252,593601.6550000012,611612.6260000007,575590.6840000018,18010.970999999496,36021.94199999899,2.0,20,0,0.244572,0.889792
0.889792,2009842.4699999988,2123378.580999997,1896306.3590000004,113536.11099999829,227072.22199999657,4.0,21,0,0.1900252,0.6793628
0.6793628,1365412.112000001,1627736.1020000016,1103088.1220000002,262323.9900000007,524647.9800000014,2.0,22,0,0.889792,0.3139894
0.3139894,570664.9895000003,573025.9640000002,568304.0150000004,2360.9744999998948,4721.9489999997895,1.25,23,0,0.6793628,0.1613839
0.1613839,293309.7080000002,360200.52200000035,226418.89400000003,66890.81400000016,133781.62800000032,0.0,0,0,0.3139894,0.1326385
0.1326385,223149.77899999975,253872.0999999994,192427.45800000013,30722.320999999632,61444.641999999265,0.0,1,0,0.1613839,0.1043176
0.1043176,175503.0419999999,181999.1839999999,169006.89999999988,6496.142000000007,12992.284000000014,1.0,2,0,0.1326385,0.1128309
0.1128309,189825.7659999999,203815.16,175836.3719999998,13989.394000000102,27978.788000000204,1.0,3,0,0.1043176,0.1151944
0.1151944,201274.73999999985,234064.26199999976,168485.21799999994,32789.52199999991,65579.04399999982,2.0,4,0,0.1128309,0.0968704
0.0968704,169257.93499999997,175499.87299999982,163015.99700000012,6241.937999999849,12483.875999999698,2.0,5,0,0.1151944,0.4278461
0.4278461,747558.987,1008433.4610000002,486684.5129999998,260874.47400000022,521748.94800000044,2.0,6,0,0.0968704,0.3358217
0.3358217,774218.0864999988,821477.0240000001,726959.1489999975,47258.93750000128,94517.87500000256,3.0,7,0,0.4278461,0.0785559
0.0785559,256970.08299999996,321455.3300000001,192484.83599999984,64485.24700000012,128970.49400000024,2.25,8,0,0.3358217,0.0464237
0.0464237,151860.01949999994,160355.87300000005,143364.16599999982,8495.853500000114,16991.707000000228,2.0,9,0,0.0785559,0.0634227
0.0634227,212922.78049999988,229476.54499999972,196369.01600000006,16553.76449999983,33107.52899999966,2.0,10,0,0.0464237,0.058756
0.058756,197255.94850000014,214410.82500000048,180101.0719999998,17154.876500000333,34309.753000000666,2.25,11,0,0.0634227,0.0798634
0.0798634,268117.8000000003,314855.24100000033,221380.3590000003,46737.44100000002,93474.88200000004,3.0,12,0,0.058756,0.1061863
0.1061863,186213.7245,230514.97300000006,141912.476,44301.24850000003,88602.49700000006,3.25,13,0,0.0798634,0.0982378
0.0982378,169043.23149999982,187015.73200000002,151070.7309999996,17972.500500000213,35945.001000000426,4.0,14,0,0.1061863,0.0652043
0.0652043,187792.15899999975,232347.74299999955,143236.57499999992,44555.58399999981,89111.16799999963,4.0,15,0,0.0982378,0.0420675
0.0420675,156406.2940000001,158544.46099999995,154268.12700000024,2138.1669999998558,4276.3339999997115,4.0,16,0,0.0652043,0.0543285
0.0543285,201992.47799999994,206892.69999999987,197092.25600000005,4900.221999999907,9800.443999999814,4.0,17,0,0.0420675,0.0896974
0.0896974,333493.83499999985,481750.2599999998,185237.40999999992,148256.42499999993,296512.84999999986,4.0,18,0,0.0543285,0.2043701
0.2043701,638412.1810000002,725277.908000001,551546.4539999994,86865.72700000077,173731.45400000154,4.0,19,0,0.0896974,0.1910431
0.1910431,596781.3510000005,650960.0390000001,542602.663000001,54178.68799999956,108357.37599999912,4.0,20,0,0.2043701,0.3034659
0.3034659,685461.9810000004,742771.3919999994,628152.5700000013,57309.41099999903,114618.82199999806,4.0,21,0,0.1910431,0.2686748
0.2686748,539993.9309999996,567935.2539999993,512052.6080000001,27941.322999999567,55882.645999999135,5.5,22,0,0.3034659,0.1669189
0.1669189,287371.7009999999,351428.2999999997,223315.102,64056.59899999984,128113.19799999968,4.5,23,0,0.2686748,0.1365482
0.1365482,228501.37450000003,255412.6030000002,201590.14599999983,26911.22850000019,53822.45700000037,4.0,0,0,0.1669189,0.0913722
0.0913722,153723.85150000002,156990.7890000001,150456.91399999993,3266.9375000000873,6533.875000000175,4.0,1,0,0.1365482,0.1295998
0.1295998,218037.6374999999,249507.13100000005,186568.14399999977,31469.493500000142,62938.987000000285,4.0,2,0,0.0913722,0.0956876
0.0956876,160984.03450000007,161703.95500000013,160264.114,719.9205000000657,1439.8410000001313,4.5,3,0,0.1295998,0.1096505
0.1096505,191588.18300000028,208321.84000000032,174854.52600000025,16733.657000000036,33467.31400000007,4.0,4,0,0.0956876,0.1098036
0.1098036,191855.56349999993,218486.29500000007,165224.83199999982,26630.731500000125,53261.46300000025,4.0,5,0,0.1096505,0.163608
0.163608,285865.9325000002,389374.72700000025,182357.13800000024,103508.7945,207017.589,5.0,6,0,0.1098036,0.439178
0.439178,1012500.1994999996,1215335.2190000012,809665.1799999982,202835.0195000015,405670.039000003,4.5,7,0,0.163608,0.2607376
0.2607376,852918.7365000002,1041812.1490000003,664025.3240000001,188893.4125000001,377786.8250000002,3.5,8,0,0.439178,0.1327514
0.1327514,434253.1430000001,533772.4949999998,334733.79100000043,99519.35199999966,199038.70399999933,4.0,9,0,0.2607376,0.046199
0.046199,155099.4779999997,169209.62499999962,140989.33099999983,14110.146999999895,28220.29399999979,5.0,10,0,0.1327514,0.149344
0.149344,501378.3230000002,688786.1699999998,313970.4760000006,187407.8469999996,374815.6939999992,4.5,11,0,0.046199,0.1674757
0.1674757,562249.9220000003,904842.2210000006,219657.62300000002,342592.2990000003,685184.5980000006,4.0,12,0,0.149344,0.1305334
0.1305334,228909.95150000002,242086.7500000002,215733.15299999982,13176.798500000194,26353.597000000387,3.5,13,0,0.1674757,0.1576658
0.1576658,271304.40949999983,405201.15499999985,137407.66399999976,133896.74550000005,267793.4910000001,3.75,14,0,0.1305334,0.0787767
0.0787767,226881.18399999992,298190.6729999997,155571.69500000012,71309.4889999998,142618.9779999996,4.0,15,0,0.1576658,0.0654207
0.0654207,243233.1574999999,300781.7489999997,185684.56600000008,57548.59149999983,115097.18299999964,3.5,16,0,0.0787767,0.3845219
0.3845219,1429647.2375000026,1921537.4200000046,937757.0550000006,491890.182500002,983780.365000004,3.5,17,0,0.0654207,0.2174114
0.2174114,808332.727,902196.2410000002,714469.2129999996,93863.51400000026,187727.02800000052,3.0,18,0,0.3845219,0.2343101
0.2343101,731939.0444999994,749873.2850000007,714004.803999998,17934.240500001353,35868.48100000271,2.75,19,0,0.2174114,0.4622144
0.4622144,1443867.4354999985,2196655.708999998,691079.1619999991,752788.2734999994,1505576.5469999989,2.0,20,0,0.2343101,0.5489601
0.5489601,1464963.595999999,1992775.2109999983,937151.9809999999,527811.6149999992,1055623.2299999984,2.5,21,0,0.4622144,0.6451376
0.6451376,1721624.363,1753895.012999997,1689353.713000003,32270.649999996996,64541.29999999399,6.0,22,0,0.5489601,0.098066
0.098066,251908.53750000003,276308.854,227508.2210000001,24400.316499999943,48800.632999999885,3.0,23,0,0.6451376,0.5
